id,región,región1,comuna,nombre,sexo,pacto,subpacto,partido
6393,Metropolitana,5.5,San Ramon,Jessica Sepulveda Sepulveda,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6394,Metropolitana,5.5,San Ramon,Manuel Vera Silva,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6395,Metropolitana,5.5,Santiago,Anibal Martinez Vasquez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6396,Metropolitana,5.5,Santiago,Cesar Torres Vidal,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6397,Metropolitana,5.5,Talagante,Maria Cartagena Toro,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6398,Metropolitana,5.5,Vitacura,Francisco Vicencio Macaya,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6399,Metropolitana,5.5,Vitacura,Magdalena Garreton Soler,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6400,Metropolitana,5.5,Vitacura,Luz Pacheco Matte,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6401,Metropolitana,5.5,Vitacura,Yasna Carrion Pavlov,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6402,Metropolitana,5.5,Vitacura,David Silva Johnson,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",Independientes
6403,Metropolitana,5.5,Buin,Jose Argomedo Serre,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6404,Metropolitana,5.5,Cerrillos,Fernando Menares Lobos,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6405,Metropolitana,5.5,Cerrillos,Elmer Rivas Alvarez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6406,Metropolitana,5.5,Cerro Navia,Evelyn Farias Ailio,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6407,Metropolitana,5.5,Colina,Andrea Moraga Romero,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6408,Metropolitana,5.5,Colina,Claudio Lillo Llanquitru,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6409,Metropolitana,5.5,Conchali,Alan Fancelli Esmar,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6410,Metropolitana,5.5,El Bosque,Claudio Vasquez Rojas,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6411,Metropolitana,5.5,Estacion Central,Inelia Silva Guzman,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6412,Metropolitana,5.5,Estacion Central,Mauricio Santander Videla,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6413,Metropolitana,5.5,Estacion Central,Carlos Vergara Fernandez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6414,Metropolitana,5.5,La Cisterna,Jose Morales Acevedo,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6415,Metropolitana,5.5,La Cisterna,Jacob Vega Perez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6416,Metropolitana,5.5,La Florida,Eva Silva Reveco,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6417,Metropolitana,5.5,La Pintana,Magaly Soto Obando,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6418,Metropolitana,5.5,La Reina,Marcos Olmedo Ojeda,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6419,Metropolitana,5.5,Lampa,Alejandra Navarrete Carrasco,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6420,Metropolitana,5.5,Lo Espejo,Johans Migueles Magna,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6421,Metropolitana,5.5,Lo Espejo,Rene Aucapan Aucapan,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6422,Metropolitana,5.5,Macul,Claudio Dominguez Vera,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6423,Metropolitana,5.5,Macul,Claudio Lobos Miranda,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6424,Metropolitana,5.5,Maipu,Juan Araya Ibarra,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6425,Metropolitana,5.5,Ñuñoa,Claudia Segovia Aracena,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6426,Metropolitana,5.5,Padre Hurtado,Francisco Nuñez Aliaga,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6427,Metropolitana,5.5,Padre Hurtado,Danilo Donoso Muñoz,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6428,Metropolitana,5.5,Pedro Aguirre Cerda,Ana Toledo Guerra,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6429,Metropolitana,5.5,Peñaflor,Fernando Martin Diaz,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6430,Metropolitana,5.5,Peñaflor,Enrique Martinez Sandoval,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6431,Metropolitana,5.5,Providencia,Marcelo Santo Rodriguez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6432,Metropolitana,5.5,Providencia,Lilian Quilaqueo Soza,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6433,Metropolitana,5.5,Pudahuel,Ines Catalan Bilbao,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6434,Metropolitana,5.5,Pudahuel,Cesar Gonzalez Ortega,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6435,Metropolitana,5.5,Pudahuel,Berta Montecinos Duran,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6436,Metropolitana,5.5,Pudahuel,Patricio Medina Johnson,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6437,Metropolitana,5.5,Puente Alto,Carlos Carter Fernandez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6438,Metropolitana,5.5,Puente Alto,Francisco Serrano Acevedo,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6439,Metropolitana,5.5,Puente Alto,Cecilia Diaz Lobos,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6440,Metropolitana,5.5,Quilicura,Cesar Segura Vasquez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6441,Metropolitana,5.5,Quilicura,Elizabeth Castro Bustos,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6442,Metropolitana,5.5,Quilicura,Enriqueta Valdes Barrera,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6443,Metropolitana,5.5,Quinta Normal,Sebastian Duarte Vergara,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6444,Metropolitana,5.5,Recoleta,Juan Valdes Valencia,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6445,Metropolitana,5.5,Renca,Carolina Coñopan Araya,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6446,Metropolitana,5.5,San Bernardo,Jorge Febre Ojeda,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6447,Metropolitana,5.5,San Joaquin,Carlos Rojas Muñoz,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6448,Metropolitana,5.5,San Ramon,Fidel Contreras Cespedes,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6449,Metropolitana,5.5,Santiago,Andrea Duarte Vidal,1,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6450,Metropolitana,5.5,Talagante,Fernando Gonzalez Martinez,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6451,Metropolitana,5.5,Tiltil,Juan Puño Vargas,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6452,Metropolitana,5.5,Tiltil,Michael Guerra Muñoz,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6453,Metropolitana,5.5,Tiltil,Adrian Ulloa Cisternas,0,Unidos Por La Dignidad,"Dc, Pro, Ciudadanos E Independientes",PRO
6454,Metropolitana,5.5,Cerrillos,Macarena Parra Parra,1,Union Patriotica,,UPA
6455,Metropolitana,5.5,Cerrillos,Valdemar Sanhueza Yevenes,0,Union Patriotica,,UPA
6456,Metropolitana,5.5,Cerro Navia,Osvaldo Rodriguez Perez,0,Union Patriotica,,UPA
6457,Metropolitana,5.5,Curacavi,Nely Medina Soto,1,Union Patriotica,,UPA
6458,Metropolitana,5.5,Curacavi,Patricio Soto Montoya,0,Union Patriotica,,UPA
6459,Metropolitana,5.5,Curacavi,Nicolas Soto Montoya,0,Union Patriotica,,UPA
6460,Metropolitana,5.5,Curacavi,Estefania Saldivar Molina,1,Union Patriotica,,UPA
6461,Metropolitana,5.5,Curacavi,Gonzalo Valderrama Rojas,0,Union Patriotica,,UPA
6462,Metropolitana,5.5,El Bosque,Camila Cruz Espinoza,1,Union Patriotica,,UPA
6463,Metropolitana,5.5,El Bosque,Oscar Vargas Coloma,0,Union Patriotica,,UPA
6464,Metropolitana,5.5,El Bosque,Maria Gallardo Perez,1,Union Patriotica,,UPA
6465,Metropolitana,5.5,El Bosque,Marcelo Sepulveda Diaz,0,Union Patriotica,,UPA
6466,Metropolitana,5.5,Independencia,Rodolfo Bacelli Lopez,0,Union Patriotica,,UPA
6467,Metropolitana,5.5,La Florida,Andres Ibaceta Montecino,0,Union Patriotica,,UPA
6468,Metropolitana,5.5,La Florida,Ines Lobos Escobar,1,Union Patriotica,,UPA
6469,Metropolitana,5.5,La Florida,Priscilla Perez Duarte,1,Union Patriotica,,UPA
6470,Metropolitana,5.5,La Florida,Mario Olivares Rios,0,Union Patriotica,,UPA
6471,Metropolitana,5.5,La Florida,Francisco Mejias Gonzalez,0,Union Patriotica,,UPA
6472,Metropolitana,5.5,La Granja,Maria Cornejo Zuñiga,1,Union Patriotica,,UPA
6473,Metropolitana,5.5,La Granja,Jorge Aravena Egaña,0,Union Patriotica,,UPA
6474,Metropolitana,5.5,La Granja,Patricio Gomez Catalan,0,Union Patriotica,,UPA
6475,Metropolitana,5.5,La Pintana,Ivan Sanhueza Ruiz,0,Union Patriotica,,UPA
6476,Metropolitana,5.5,La Pintana,Carlos Fernandez Chirino,0,Union Patriotica,,UPA
6477,Metropolitana,5.5,Lampa,Catalina Gonzalez Cardenas,1,Union Patriotica,,UPA
6478,Metropolitana,5.5,Lo Espejo,Jesus Reyes Villalobos,0,Union Patriotica,,UPA
6479,Metropolitana,5.5,Maipu,Paola Marcelli Astudillo,1,Union Patriotica,,UPA
6480,Metropolitana,5.5,Maipu,Juan Soto Rojas,0,Union Patriotica,,UPA
6481,Metropolitana,5.5,Maipu,Carolina Venegas Atenas,1,Union Patriotica,,UPA
6482,Metropolitana,5.5,Maipu,Juan Hernandez Martinez,0,Union Patriotica,,UPA
6483,Metropolitana,5.5,Maipu,Denny Flores Bustos,0,Union Patriotica,,UPA
6484,Metropolitana,5.5,Maipu,Johanna Ortega Larrañaga,1,Union Patriotica,,UPA
6485,Metropolitana,5.5,Padre Hurtado,Mauricio Riffo Seguel,0,Union Patriotica,,UPA
6486,Metropolitana,5.5,Padre Hurtado,Isabel Olivares Concha,1,Union Patriotica,,UPA
6487,Metropolitana,5.5,Peñalolen,Paula Cortes Mejias,1,Union Patriotica,,UPA
6488,Metropolitana,5.5,Peñalolen,Gustavo Osorio Poza,0,Union Patriotica,,UPA
6489,Metropolitana,5.5,Peñalolen,Yasna Pereira Angla,1,Union Patriotica,,UPA
6490,Metropolitana,5.5,Peñalolen,Sergio Muñoz Infante,0,Union Patriotica,,UPA
6491,Metropolitana,5.5,Peñalolen,Marisol Llanos Prado,1,Union Patriotica,,UPA
6492,Metropolitana,5.5,Peñalolen,Leonardo Romero Ayala,0,Union Patriotica,,UPA
6493,Metropolitana,5.5,Peñalolen,Florentina Carillanca Gonzalez,1,Union Patriotica,,UPA
6494,Metropolitana,5.5,Pirque,Martin Riofrio Vallejos,0,Union Patriotica,,UPA
6495,Metropolitana,5.5,Pudahuel,Marisol Rivera Alarcon,1,Union Patriotica,,UPA
6496,Metropolitana,5.5,Puente Alto,Sara Miranda Silva,1,Union Patriotica,,UPA
6497,Metropolitana,5.5,Puente Alto,Giovanni Saez Moreno,0,Union Patriotica,,UPA
6498,Metropolitana,5.5,Puente Alto,Patricio Caripan Gutierrez,0,Union Patriotica,,UPA
6499,Metropolitana,5.5,Quilicura,Ana Molina Villarreal,1,Union Patriotica,,UPA
6500,Metropolitana,5.5,Quilicura,Carlos Martinez Albornoz,0,Union Patriotica,,UPA
6501,Metropolitana,5.5,Quilicura,Claudio Orellana Rivera,0,Union Patriotica,,UPA
6502,Metropolitana,5.5,Recoleta,Ana Arias Agurto,1,Union Patriotica,,UPA
6503,Metropolitana,5.5,Recoleta,Alejandro Ovalle Contreras,0,Union Patriotica,,UPA
6504,Metropolitana,5.5,Renca,Natalia Valdes Recabarren,1,Union Patriotica,,UPA
6505,Metropolitana,5.5,Renca,Sebastian Hernandez Riquelme,0,Union Patriotica,,UPA
6506,Metropolitana,5.5,Renca,Carmen Torres Catalan,1,Union Patriotica,,UPA
6507,Metropolitana,5.5,Renca,Eusebio Hernandez Buriqueo,0,Union Patriotica,,UPA
6508,Metropolitana,5.5,San Bernardo,Roberto Ovalle Molina,0,Union Patriotica,,UPA
6509,Metropolitana,5.5,San Bernardo,Francisco Alvial Inostroza,0,Union Patriotica,,UPA
6510,Metropolitana,5.5,San Joaquin,Herminda Lopez Vargas,1,Union Patriotica,,UPA
6511,Metropolitana,5.5,San Joaquin,Alejandro Herrera Diaz,0,Union Patriotica,,UPA
6512,Metropolitana,5.5,San Joaquin,Leonel Mora Rivas,0,Union Patriotica,,UPA
6513,Metropolitana,5.5,San Joaquin,Rafael Aravena Egaña,0,Union Patriotica,,UPA
6514,Metropolitana,5.5,San Joaquin,Carlos Alvarez Caamaño,0,Union Patriotica,,UPA
6515,Metropolitana,5.5,San Joaquin,Manuel Castro Salazar,0,Union Patriotica,,UPA
6516,Metropolitana,5.5,Santiago,Manuel Rojas Lagos,0,Union Patriotica,,UPA
6517,O' Higgins,6,Coltauco,Eduardo Cerda Espinoza,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6518,O' Higgins,6,Litueche,Claudio Soto Donoso,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6519,O' Higgins,6,Marchigüe,Hugo Sandoval Moya,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6520,O' Higgins,6,Mostazal,Yanara Martinez Muñoz,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6521,O' Higgins,6,Nancagua,Mercedes Rojas Perez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6522,O' Higgins,6,Nancagua,Andrea Acuña Atenas,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6523,O' Higgins,6,Navidad,Mabel Salas Contreras,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6524,O' Higgins,6,Navidad,Francisco Arancibia Moreno,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6525,O' Higgins,6,Peralillo,Luciana Ovando Valdivia,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6526,O' Higgins,6,Peumo,Camila Ortega Valenzuela,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6527,O' Higgins,6,Pichilemu,Mario Morales Carceles,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6528,O' Higgins,6,Quinta De Tilcoco,Pedro Perez Castro,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6529,O' Higgins,6,Quinta De Tilcoco,Maria Perez Zamorano,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6530,O' Higgins,6,San Fernando,Luis Bustos Gonzalez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6531,O' Higgins,6,San Vicente,Esteban Farias Gomez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,Independientes
6532,O' Higgins,6,Chepica,Maria Marquez Romero,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6533,O' Higgins,6,Chepica,Guillermo Romero Peña,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6534,O' Higgins,6,Chepica,Mario Muñoz Bernal,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6535,O' Higgins,6,Chimbarongo,Veronica Ramirez Bobadilla,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6536,O' Higgins,6,Codegua,Ramon Perez Ravelo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6537,O' Higgins,6,Coinco,Cecilia Arriaza Lucero,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6538,O' Higgins,6,Doñihue,Evelyn Diaz Uribe,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6539,O' Higgins,6,Doñihue,Diego Ortiz Araya,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6540,O' Higgins,6,Doñihue,Gabriel Rodriguez Farias,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6541,O' Higgins,6,Graneros,Elizabeth Tapia Valdes,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6542,O' Higgins,6,Graneros,Jaime Carrasco Tapia,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6543,O' Higgins,6,La Estrella,Constanza Lizana Sanchez,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6544,O' Higgins,6,Las Cabras,Juan Lira Spoerer,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6545,O' Higgins,6,Lolol,Victor Martinez Muñoz,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6546,O' Higgins,6,Machali,Marco Moreno Gomez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6547,O' Higgins,6,Machali,Carola Medina Eguiluz,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6548,O' Higgins,6,Malloa,Jose Larenas Pino,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6549,O' Higgins,6,Marchigüe,Sofia Castro Vergara,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6550,O' Higgins,6,Navidad,Carlos Catalan Nuñez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6551,O' Higgins,6,Peralillo,Carlos Fuentes Gomez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6552,O' Higgins,6,Pichidegua,Carlos Rodriguez Bravo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6553,O' Higgins,6,Pichilemu,Elizabeth Bozo Marambio,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6554,O' Higgins,6,Pichilemu,Oscar Mella Toledo,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6555,O' Higgins,6,Rancagua,Gabriel Arriaza Yañez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6556,O' Higgins,6,Rancagua,Viviana Morales Sandoval,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6557,O' Higgins,6,Rancagua,Patricia Segura Duco,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6558,O' Higgins,6,Rancagua,Gonzalo Diaz Barrios,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6559,O' Higgins,6,Rancagua,Daniela Garrido Gilberto,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6560,O' Higgins,6,Rengo,Fernando Aravena Dominguez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6561,O' Higgins,6,Rengo,Ana Gonzalez Palma,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6562,O' Higgins,6,Requinoa,Sofia Figueroa Escobar,1,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6563,O' Higgins,6,San Fernando,David Maturana Benavente,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6564,O' Higgins,6,San Fernando,Marco Medina Gonzalez,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6565,O' Higgins,6,Santa Cruz,Pedro Zuñiga Poblete,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6566,O' Higgins,6,Santa Cruz,Patricio Martinez Amaya,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6567,O' Higgins,6,Santa Cruz,Julio Fernandez Peñaloza,0,Chile Digno Verde Y Soberano,Partido Comunista E Independientes,PC
6568,O' Higgins,6,Chimbarongo,Isabelle Carreño Guerrero,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6569,O' Higgins,6,Chimbarongo,Marisol Guajardo Lecaros,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6570,O' Higgins,6,Chimbarongo,Jonathan Perez Duarte,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6571,O' Higgins,6,Las Cabras,Maria Abarca Vera,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6572,O' Higgins,6,Las Cabras,Nora Vira Martinez,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6573,O' Higgins,6,Lolol,Flor Muñoz Pizarro,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6574,O' Higgins,6,Lolol,Jose Reyes Rodriguez,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6575,O' Higgins,6,Machali,Nazario Garay Oñate,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6576,O' Higgins,6,Marchigüe,Johanna Ogass Contreras,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6577,O' Higgins,6,Nancagua,Roberto Villagra Mella,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
6578,O' Higgins,6,Paredones,Emiliano Guerrero Torres,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
